path,action,bucket,notes
scripts/gitops-split-worklog.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/helm-rescue-v3.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/helm-rescue.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/hlnet.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/ingress-dns-tools.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/install-hooks.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/istio-troubleshoot.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/jenkins-reload.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/kasm-bootstrap-debug.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/kasm-bootstrap-v2.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/kasm-troubleshoot.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/krr-scan.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/lb-status.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/lib/common.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/lib/template.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/loki-retention-status.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/longhorn-reduce-replicas.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/manual-plaid-sync.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/migrate-app-overlays.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/migrate-app.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/migrate-resources.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/migrate-to-argocd.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/mimir-calculator-inputs.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/mirror-bootstrap-images.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/monitor.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/nuke_flux.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/observer-agent.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/omni-net-tools.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/oncall-resolve-stale.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/patch-cilium-cni-chaining.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/plaid-connector-issue-report.md,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/plaid-sandbox-test.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/podpeek.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/pre-bootstrap-test.sh,PORT_CORE,scripts,bootstrap and day-1 operational helpers
scripts/pre-commit-comprehensive.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/prom-query.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/push-bootstrap-images-now.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/push-to-nexus.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/quick-envoy-test-updated.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/quick-envoy-test.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/reconcile-stuck-helmreleases.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/reconcile.sh,PORT_CORE,scripts,bootstrap and day-1 operational helpers
scripts/recreate-autoscale.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/refresh-docs.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/regsync-bootstrap.yml,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/rename-gateway.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/render.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/repos.yaml,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/scaffold-gateway-route.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/setup-app-1password.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/setup-b2-backups.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/setup-flux-webhook.sh,PORT_CORE,scripts,bootstrap and day-1 operational helpers
scripts/setup-plaid-connector.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/smoke-test.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/sops.sh,PORT_CORE,scripts,bootstrap and day-1 operational helpers
scripts/storage-migration-status.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/sync-bootstrap-images.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/sync-versions.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/synology-csi-net-tools.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/synology-csi-test.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/system-namespaces.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/teardown-cluster.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/teleport-app-quickstart/README.md,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/teleport-app-quickstart/app-agent-bootstrap.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/teleport-app-quickstart/cluster-prep.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/teleport-work-machine-kit/.env.example,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/teleport-work-machine-kit/README.md,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/teleport-work-machine-kit/launchd/com.teleport.app.plist,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/teleport-work-machine-kit/start-teleport-agent.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/teleport-work-machine-kit/systemd/teleport-app.service,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/teleport-work-machine-kit/teleport-agent.yaml,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/test-app.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/test-cnpg.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/test-gitea-tls.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/test-mcp-server.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/test-renovate-functionality.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/troubleshoot-dns.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/troubleshoot-envoy-gateway.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/troubleshoot-renovate-dns.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/unifi-config-check.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/update-envoy-service-name.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/update-sops-keys.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/update-todoist-secret.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/validate-actions-runner.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/validate-ai-gateway-complete.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/validate-catalog-jenkins.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/validate-gitops-split.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/validate-gitops.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/validate-monitoring.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/validate-renovate.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/validate-system-namespaces.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/verify-managed-by-labels.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/visualize-taxonomy.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
scripts/watch-object.sh,PORT_OPTIONAL,scripts,utility script outside day-1 scope
security/README.md,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/README.md,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/ai.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/auth-system.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/backstage.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/coder-workspaces.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/coder.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/devops.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/docs.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/finance.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/git.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/homarr.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/homepage.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/immich.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/jenkins-agents-quota.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/jenkins-agents.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/jenkins.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/kasm-agents.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/kasm-workspaces.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/knowledge.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/krr.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/kustomization.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/media.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/mergeable.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/n8n.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/observability.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/oncall.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/opentelemetry.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/plane-staging.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/plane.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/registry.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/renovate.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/robusta.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/ssh-gateway.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/tasks.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/tasktrove.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/teleport.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/tenant-123-prod.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/tenant-456-prod.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/tenant-789-prod.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/toolbridge.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/valheim.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/vikunja.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_apps/windmill.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_system/argo-events.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_system/argo-workflows.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_system/argocd.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_system/auth.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_system/backup-system.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_system/cert-manager.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_system/cnpg-system.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_system/democratic-csi.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_system/dragonfly-system.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_system/envoy-gateway-system.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_system/external-secrets.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_system/homelab-operator-system.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_system/kustomization.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_system/kyverno.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_system/management.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
security/namespaces/base/_system/network.yaml,PORT_CORE_ADAPT,security,security model to keep with namespace trimming
